;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;michael_dawson Walt;walt_lloyd;PROPN;NNP;ROOT;[0, 4];Walt;michael_dawson;PERSON;1;Lost.Season01.Episode14;1;1
1;!;;PUNCT;.;punct;[5, 6];!;michael_dawson;;;Lost.Season01.Episode14;1;2
2;Walt;walt_lloyd;PROPN;NNP;ROOT;[7, 11];Walt;michael_dawson;PERSON;2;Lost.Season01.Episode14;1;3
3;!;;PUNCT;.;punct;[12, 13];!;michael_dawson;;;Lost.Season01.Episode14;1;4
4;Walt;walt_lloyd;PROPN;NNP;ROOT;[14, 18];Walt;michael_dawson;PERSON;3;Lost.Season01.Episode14;1;5
5;!;;PUNCT;.;punct;[19, 20];!;michael_dawson;;;Lost.Season01.Episode14;1;6
6;Walt;walt_lloyd;PROPN;NNP;ROOT;[21, 25];Walt;michael_dawson;PERSON;4;Lost.Season01.Episode14;1;7
7;!;;PUNCT;.;punct;[26, 27];!;michael_dawson;;;Lost.Season01.Episode14;1;8
8;;;;;;;;;;;;;
9;charlie_pace Hey;;INTJ;UH;intj;[0, 3];Hey;charlie_pace;;;Lost.Season01.Episode14;2;1
10;,;;PUNCT;,;punct;[4, 5];,;charlie_pace;;;Lost.Season01.Episode14;2;2
11;Michael;michael_dawson;PROPN;NNP;npadvmod;[6, 13];Michael;charlie_pace;PERSON;5;Lost.Season01.Episode14;2;3
12;,;;PUNCT;,;punct;[14, 15];,;charlie_pace;;;Lost.Season01.Episode14;2;4
13;you;michael_dawson;PRON;PRP;nsubj;[16, 19];you;charlie_pace;;6;Lost.Season01.Episode14;2;5
14;seen;;VERB;VBD;ROOT;[20, 24];seen;charlie_pace;;;Lost.Season01.Episode14;2;6
15;Claire;claire_littleton;PROPN;NNP;poss;[25, 31];Claire;charlie_pace;PERSON;7;Lost.Season01.Episode14;2;7
16;'s;;PART;POS;case;[32, 34];'s;charlie_pace;;;Lost.Season01.Episode14;2;8
17;bags;;NOUN;NNS;dobj;[35, 39];bag;charlie_pace;;;Lost.Season01.Episode14;2;9
18;?;;PUNCT;.;punct;[40, 41];?;charlie_pace;;;Lost.Season01.Episode14;2;10
19;;;;;;;;;;;;;
20;michael_dawson You;charlie_pace;PRON;PRP;nsubj;[0, 3];You;michael_dawson;;8;Lost.Season01.Episode14;3;1
21;seen;;VERB;VBD;ROOT;[4, 8];seen;michael_dawson;;;Lost.Season01.Episode14;3;2
22;my;michael_dawson;DET;PRP$;poss;[9, 11];my;michael_dawson;;9;Lost.Season01.Episode14;3;3
23;son;;NOUN;NN;dobj;[12, 15];son;michael_dawson;;;Lost.Season01.Episode14;3;4
24;?;;PUNCT;.;punct;[16, 17];?;michael_dawson;;;Lost.Season01.Episode14;3;5
25;;;;;;;;;;;;;
26;charlie_pace You;michael_dawson;PRON;PRP;nsubj;[0, 3];You;charlie_pace;;10;Lost.Season01.Episode14;4;1
27;seen;;VERB;VBN;ROOT;[4, 8];seen;charlie_pace;;;Lost.Season01.Episode14;4;2
28;her;UNKNOWN;DET;PRP$;poss;[9, 12];her;charlie_pace;;11;Lost.Season01.Episode14;4;3
29;bags;;NOUN;NNS;dobj;[13, 17];bag;charlie_pace;;;Lost.Season01.Episode14;4;4
30;?;;PUNCT;.;punct;[18, 19];?;charlie_pace;;;Lost.Season01.Episode14;4;5
31;;;;;;;;;;;;;
32;michael_dawson Claire;claire_littleton;PROPN;NNP;nsubj;[0, 6];Claire;michael_dawson;;12;Lost.Season01.Episode14;5;1
33;'s;;PART;POS;ROOT;[7, 9];'s;michael_dawson;;;Lost.Season01.Episode14;5;2
34;?;;PUNCT;.;punct;[10, 11];?;michael_dawson;;;Lost.Season01.Episode14;5;3
35;;;;;;;;;;;;;
36;charlie_pace Her;UNKNOWN;DET;PRP$;poss;[0, 3];Her;charlie_pace;;13;Lost.Season01.Episode14;6;1
37;luggage;;NOUN;NN;ROOT;[4, 11];luggage;charlie_pace;;;Lost.Season01.Episode14;6;2
