;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;kate_austen Hi;;INTJ;UH;ROOT;[0, 2];Hi;kate_austen;;;Lost.Season01.Episode22;1;1
1;.;;PUNCT;.;punct;[3, 4];.;kate_austen;;;Lost.Season01.Episode22;1;2
2;I;kate_austen;PRON;PRP;nsubj;[5, 6];I;kate_austen;;1;Lost.Season01.Episode22;1;3
3;'m;;AUX;VBP;aux;[7, 9];'m;kate_austen;;;Lost.Season01.Episode22;1;4
4;expecting;;VERB;VBG;ROOT;[10, 19];expecting;kate_austen;;;Lost.Season01.Episode22;1;5
5;a;;DET;DT;det;[20, 21];a;kate_austen;;;Lost.Season01.Episode22;1;6
6;letter;;NOUN;NN;nsubj;[22, 28];letter;kate_austen;;;Lost.Season01.Episode22;1;7
7;--;;PUNCT;:;punct;[29, 31];--;kate_austen;;;Lost.Season01.Episode22;1;8
8;hold;;VERB;VB;ccomp;[32, 36];hold;kate_austen;;;Lost.Season01.Episode22;1;9
9;for;;ADP;IN;prep;[37, 40];for;kate_austen;;;Lost.Season01.Episode22;1;10
10;guest;;NOUN;NN;compound;[41, 46];guest;kate_austen;;;Lost.Season01.Episode22;1;11
11;arrival;;NOUN;NN;pobj;[47, 54];arrival;kate_austen;;;Lost.Season01.Episode22;1;12
12;.;;PUNCT;.;punct;[55, 56];.;kate_austen;;;Lost.Season01.Episode22;1;13
13;;;;;;;;;;;;;
14;sanjay Sure;;PROPN;NNP;npadvmod;[0, 4];Sure;sanjay;;;Lost.Season01.Episode22;2;1
15;,;;PUNCT;,;punct;[5, 6];,;sanjay;;;Lost.Season01.Episode22;2;2
16;what;;PRON;WP;attr;[7, 11];what;sanjay;;;Lost.Season01.Episode22;2;3
17;'s;;AUX;VBZ;ROOT;[12, 14];'s;sanjay;;;Lost.Season01.Episode22;2;4
18;your;kate_austen;DET;PRP$;poss;[15, 19];your;sanjay;;2;Lost.Season01.Episode22;2;5
19;name;;NOUN;NN;nsubj;[20, 24];name;sanjay;;;Lost.Season01.Episode22;2;6
20;?;;PUNCT;.;punct;[25, 26];?;sanjay;;;Lost.Season01.Episode22;2;7
21;;;;;;;;;;;;;
22;kate_austen Joan;;PROPN;NNP;compound;[0, 4];Joan;kate_austen;;;Lost.Season01.Episode22;3;1
23;Hart;;PROPN;NNP;ROOT;[5, 9];Hart;kate_austen;;;Lost.Season01.Episode22;3;2
24;.;;PUNCT;.;punct;[10, 11];.;kate_austen;;;Lost.Season01.Episode22;3;3
25;;;;;;;;;;;;;
26;sanjay Oh;;INTJ;UH;ROOT;[0, 2];Oh;sanjay;;;Lost.Season01.Episode22;4;1
27;,;;PUNCT;,;punct;[3, 4];,;sanjay;;;Lost.Season01.Episode22;4;2
28;Joan;;PROPN;NNP;compound;[5, 9];Joan;sanjay;;;Lost.Season01.Episode22;4;3
29;Hart;;PROPN;NNP;npadvmod;[10, 14];Hart;sanjay;;;Lost.Season01.Episode22;4;4
30;.;;PUNCT;.;punct;[15, 16];.;sanjay;;;Lost.Season01.Episode22;4;5
31;;;;;;;;;;;;;
32;charlie_pace Platinum;;PROPN;NNP;ROOT;[0, 8];Platinum;charlie_pace;;;Lost.Season01.Episode22;5;1
33;.;;PUNCT;.;punct;[9, 10];.;charlie_pace;;;Lost.Season01.Episode22;5;2
34;;;;;;;;;;;;;
35;kate_austen Platinum;;NOUN;NN;ROOT;[0, 8];Platinum;kate_austen;;;Lost.Season01.Episode22;6;1
36;?;;PUNCT;.;punct;[9, 10];?;kate_austen;;;Lost.Season01.Episode22;6;2
37;;;;;;;;;;;;;
38;charlie_pace As;;SCONJ;IN;ROOT;[0, 2];As;charlie_pace;;;Lost.Season01.Episode22;7;1
39;in;;ADP;IN;prep;[3, 5];in;charlie_pace;;;Lost.Season01.Episode22;7;2
40;platinum;;NOUN;NN;compound;[6, 14];platinum;charlie_pace;;;Lost.Season01.Episode22;7;3
41;record;;NOUN;NN;pobj;[15, 21];record;charlie_pace;;;Lost.Season01.Episode22;7;4
42;--;;PUNCT;:;punct;[22, 24];--;charlie_pace;;;Lost.Season01.Episode22;7;5
43;as;;SCONJ;IN;prep;[25, 27];a;charlie_pace;;;Lost.Season01.Episode22;7;6
44;in;;ADP;IN;prep;[28, 30];in;charlie_pace;;;Lost.Season01.Episode22;7;7
45;a;;DET;DT;quantmod;[31, 32];a;charlie_pace;;;Lost.Season01.Episode22;7;8
46;million;;NUM;CD;nummod;[33, 40];million;charlie_pace;;;Lost.Season01.Episode22;7;9
47;units;;NOUN;NNS;pobj;[41, 46];unit;charlie_pace;;;Lost.Season01.Episode22;7;10
48;sold;;VERB;VBN;acl;[47, 51];sold;charlie_pace;;;Lost.Season01.Episode22;7;11
49;.;;PUNCT;.;punct;[52, 53];.;charlie_pace;;;Lost.Season01.Episode22;7;12
50;Now;;ADV;RB;advmod;[54, 57];Now;charlie_pace;;;Lost.Season01.Episode22;7;13
51;,;;PUNCT;,;punct;[58, 59];,;charlie_pace;;;Lost.Season01.Episode22;7;14
52;Drive;;PROPN;NNP;compound;[60, 65];Drive;charlie_pace;;;Lost.Season01.Episode22;7;15
53;Shaft;;PROPN;NNP;poss;[66, 71];Shaft;charlie_pace;;;Lost.Season01.Episode22;7;16
54;'s;;PART;POS;case;[72, 74];'s;charlie_pace;;;Lost.Season01.Episode22;7;17
55;albums;;NOUN;NNS;nsubj;[75, 81];album;charlie_pace;;;Lost.Season01.Episode22;7;18
56;must;;VERB;MD;aux;[82, 86];must;charlie_pace;;;Lost.Season01.Episode22;7;19
57;have;;AUX;VB;aux;[87, 91];have;charlie_pace;;;Lost.Season01.Episode22;7;20
58;spiked;;VERB;VBN;ROOT;[92, 98];spiked;charlie_pace;;;Lost.Season01.Episode22;7;21
59;when;;ADV;WRB;advmod;[99, 103];when;charlie_pace;;;Lost.Season01.Episode22;7;22
60;everybody;;PRON;NN;nsubj;[104, 113];everybody;charlie_pace;;;Lost.Season01.Episode22;7;23
61;found;;VERB;VBD;advcl;[114, 119];found;charlie_pace;;;Lost.Season01.Episode22;7;24
62;out;;ADP;RP;prt;[120, 123];out;charlie_pace;;;Lost.Season01.Episode22;7;25
63;that;;SCONJ;IN;mark;[124, 128];that;charlie_pace;;;Lost.Season01.Episode22;7;26
64;I;charlie_pace;PRON;PRP;nsubj;[129, 130];I;charlie_pace;;3;Lost.Season01.Episode22;7;27
