;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;john_locke Charlie;charlie_pace;PROPN;NNP;ROOT;[0, 7];Charlie;john_locke;PERSON;1;Lost.Season01.Episode07;1;1
1;.;;PUNCT;.;punct;[8, 9];.;john_locke;;;Lost.Season01.Episode07;1;2
2;Charlie;charlie_pace;PROPN;NNP;ROOT;[10, 17];Charlie;john_locke;PERSON;2;Lost.Season01.Episode07;1;3
3;.;;PUNCT;.;punct;[18, 19];.;john_locke;;;Lost.Season01.Episode07;1;4
4;How;;ADV;WRB;advmod;[20, 23];How;john_locke;;;Lost.Season01.Episode07;1;5
5;about;;ADP;IN;ROOT;[24, 29];about;john_locke;;;Lost.Season01.Episode07;1;6
6;you;;PRON;PRP;pobj;[30, 33];you;john_locke;;;Lost.Season01.Episode07;1;7
7;and;;CCONJ;CC;cc;[34, 37];and;john_locke;;;Lost.Season01.Episode07;1;8
8;I;john_locke;PRON;PRP;nsubj;[38, 39];I;john_locke;;3;Lost.Season01.Episode07;1;9
9;go;;VERB;VBP;ROOT;[40, 42];go;john_locke;;;Lost.Season01.Episode07;1;10
10;for;;ADP;IN;prep;[43, 46];for;john_locke;;;Lost.Season01.Episode07;1;11
11;a;;DET;DT;det;[47, 48];a;john_locke;;;Lost.Season01.Episode07;1;12
12;walk;;NOUN;NN;pobj;[49, 53];walk;john_locke;;;Lost.Season01.Episode07;1;13
13;?;;PUNCT;.;punct;[54, 55];?;john_locke;;;Lost.Season01.Episode07;1;14
14;;;;;;;;;;;;;
15;charlie_pace No;;INTJ;UH;ROOT;[0, 2];No;charlie_pace;;;Lost.Season01.Episode07;2;1
16;.;;PUNCT;.;punct;[3, 4];.;charlie_pace;;;Lost.Season01.Episode07;2;2
17;No;;DET;DT;det;[5, 7];No;charlie_pace;;;Lost.Season01.Episode07;2;3
18;thanks;;NOUN;NNS;ROOT;[8, 14];thanks;charlie_pace;;;Lost.Season01.Episode07;2;4
19;,;;PUNCT;,;punct;[15, 16];,;charlie_pace;;;Lost.Season01.Episode07;2;5
20;Locke;john_locke;PROPN;NNP;npadvmod;[17, 22];Locke;charlie_pace;PERSON;4;Lost.Season01.Episode07;2;6
21;.;;PUNCT;.;punct;[23, 24];.;charlie_pace;;;Lost.Season01.Episode07;2;7
22;I;charlie_pace;PRON;PRP;nsubj;[25, 26];I;charlie_pace;;5;Lost.Season01.Episode07;2;8
23;think;;VERB;VBP;ROOT;[27, 32];think;charlie_pace;;;Lost.Season01.Episode07;2;9
24;I;charlie_pace;PRON;PRP;nsubj;[33, 34];I;charlie_pace;;6;Lost.Season01.Episode07;2;10
25;'m;;AUX;VBP;aux;[35, 37];'m;charlie_pace;;;Lost.Season01.Episode07;2;11
26;going;;VERB;VBG;ccomp;[38, 43];going;charlie_pace;;;Lost.Season01.Episode07;2;12
27;to;;PART;TO;aux;[44, 46];to;charlie_pace;;;Lost.Season01.Episode07;2;13
28;stay;;VERB;VB;xcomp;[47, 51];stay;charlie_pace;;;Lost.Season01.Episode07;2;14
29;in;;ADP;IN;prep;[52, 54];in;charlie_pace;;;Lost.Season01.Episode07;2;15
30;today;;NOUN;NN;pobj;[55, 60];today;charlie_pace;DATE;;Lost.Season01.Episode07;2;16
31;.;;PUNCT;.;punct;[61, 62];.;charlie_pace;;;Lost.Season01.Episode07;2;17
32;;;;;;;;;;;;;
33;john_locke Come;;VERB;VB;ROOT;[0, 4];Come;john_locke;;;Lost.Season01.Episode07;3;1
34;on;;ADP;RP;prt;[5, 7];on;john_locke;;;Lost.Season01.Episode07;3;2
35;.;;PUNCT;.;punct;[8, 9];.;john_locke;;;Lost.Season01.Episode07;3;3
36;Fresh;;ADJ;JJ;amod;[10, 15];Fresh;john_locke;;;Lost.Season01.Episode07;3;4
37;air;;NOUN;NN;nsubj;[16, 19];air;john_locke;;;Lost.Season01.Episode07;3;5
38;will;;VERB;MD;aux;[20, 24];will;john_locke;;;Lost.Season01.Episode07;3;6
39;do;;AUX;VB;ROOT;[25, 27];do;john_locke;;;Lost.Season01.Episode07;3;7
40;you;charlie_pace;PRON;PRP;dobj;[28, 31];you;john_locke;;7;Lost.Season01.Episode07;3;8
41;good;;ADJ;JJ;advmod;[32, 36];good;john_locke;;;Lost.Season01.Episode07;3;9
42;.;;PUNCT;.;punct;[37, 38];.;john_locke;;;Lost.Season01.Episode07;3;10
