;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;charlie_pace Anything;;PRON;NN;ROOT;[0, 8];Anything;charlie_pace;;;Lost.Season01.Episode02;1;1
1;?;;PUNCT;.;punct;[9, 10];?;charlie_pace;;;Lost.Season01.Episode02;1;2
2;;;;;;;;;;;;;
3;dr_jack_shephard You;charlie_pace;PRON;PRP;nsubj;[0, 3];You;dr_jack_shephard;;1;Lost.Season01.Episode02;2;1
4;keep;;VERB;VBP;ROOT;[4, 8];keep;dr_jack_shephard;;;Lost.Season01.Episode02;2;2
5;asking;;VERB;VBG;xcomp;[9, 15];asking;dr_jack_shephard;;;Lost.Season01.Episode02;2;3
6;if;;SCONJ;IN;mark;[16, 18];if;dr_jack_shephard;;;Lost.Season01.Episode02;2;4
7;there;;PRON;EX;expl;[19, 24];there;dr_jack_shephard;;;Lost.Season01.Episode02;2;5
8;'s;;AUX;VBZ;ccomp;[25, 27];'s;dr_jack_shephard;;;Lost.Season01.Episode02;2;6
9;anything;;PRON;NN;attr;[28, 36];anything;dr_jack_shephard;;;Lost.Season01.Episode02;2;7
10;.;;PUNCT;.;punct;[37, 38];.;dr_jack_shephard;;;Lost.Season01.Episode02;2;8
11;;;;;;;;;;;;;
12;charlie_pace Pardon;;VERB;VB;nsubj;[0, 6];Pardon;charlie_pace;;;Lost.Season01.Episode02;3;1
13;me;charlie_pace;PRON;PRP;appos;[7, 9];me;charlie_pace;;2;Lost.Season01.Episode02;3;2
14;for;;ADP;IN;prep;[10, 13];for;charlie_pace;;;Lost.Season01.Episode02;3;3
15;appearing;;VERB;VBG;pcomp;[14, 23];appearing;charlie_pace;;;Lost.Season01.Episode02;3;4
16;desperate;;ADJ;JJ;oprd;[24, 33];desperate;charlie_pace;;;Lost.Season01.Episode02;3;5
17;,;;PUNCT;,;punct;[34, 35];,;charlie_pace;;;Lost.Season01.Episode02;3;6
18;but;;CCONJ;CC;cc;[36, 39];but;charlie_pace;;;Lost.Season01.Episode02;3;7
19;before;;ADP;IN;mark;[40, 46];before;charlie_pace;;;Lost.Season01.Episode02;3;8
20;the;;DET;DT;det;[47, 50];the;charlie_pace;;;Lost.Season01.Episode02;3;9
21;pilot;;NOUN;NN;nsubjpass;[51, 56];pilot;charlie_pace;;;Lost.Season01.Episode02;3;10
22;was;;AUX;VBD;auxpass;[57, 60];wa;charlie_pace;;;Lost.Season01.Episode02;3;11
23;ripped;;VERB;VBN;advcl;[61, 67];ripped;charlie_pace;;;Lost.Season01.Episode02;3;12
24;from;;ADP;IN;prep;[68, 72];from;charlie_pace;;;Lost.Season01.Episode02;3;13
25;the;;DET;DT;det;[73, 76];the;charlie_pace;;;Lost.Season01.Episode02;3;14
26;cockpit;;NOUN;NN;pobj;[77, 84];cockpit;charlie_pace;;;Lost.Season01.Episode02;3;15
