;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
0;kid What;;PRON;WP;nsubj;[0, 4];What;kid;;;Lost.Season01.Episode19;1;1
1;'s;;AUX;VBZ;ROOT;[5, 7];'s;kid;;;Lost.Season01.Episode19;1;2
2;that;;DET;DT;nsubj;[8, 12];that;kid;;;Lost.Season01.Episode19;1;3
3;?;;PUNCT;.;punct;[13, 14];?;kid;;;Lost.Season01.Episode19;1;4
4;;;;;;;;;;;;;
5;john_locke A;;DET;DT;det;[0, 1];A;john_locke;;;Lost.Season01.Episode19;2;1
6;game;;NOUN;NN;ROOT;[2, 6];game;john_locke;;;Lost.Season01.Episode19;2;2
7;.;;PUNCT;.;punct;[7, 8];.;john_locke;;;Lost.Season01.Episode19;2;3
8;It;;PRON;PRP;nsubj;[9, 11];It;john_locke;;;Lost.Season01.Episode19;2;4
9;'s;;AUX;VBZ;ROOT;[12, 14];'s;john_locke;;;Lost.Season01.Episode19;2;5
10;my;john_locke;DET;PRP$;poss;[15, 17];my;john_locke;;1;Lost.Season01.Episode19;2;6
11;favorite;;ADJ;JJ;amod;[18, 26];favorite;john_locke;;;Lost.Season01.Episode19;2;7
12;game;;NOUN;NN;attr;[27, 31];game;john_locke;;;Lost.Season01.Episode19;2;8
13;,;;PUNCT;,;punct;[32, 33];,;john_locke;;;Lost.Season01.Episode19;2;9
14;actually;;ADV;RB;advmod;[34, 42];actually;john_locke;;;Lost.Season01.Episode19;2;10
15;.;;PUNCT;.;punct;[43, 44];.;john_locke;;;Lost.Season01.Episode19;2;11
16;I;john_locke;PRON;PRP;nsubj;[45, 46];I;john_locke;;2;Lost.Season01.Episode19;2;12
17;used;;VERB;VBD;ROOT;[47, 51];used;john_locke;;;Lost.Season01.Episode19;2;13
18;to;;PART;TO;aux;[52, 54];to;john_locke;;;Lost.Season01.Episode19;2;14
19;play;;VERB;VB;xcomp;[55, 59];play;john_locke;;;Lost.Season01.Episode19;2;15
20;it;;PRON;PRP;dobj;[60, 62];it;john_locke;;;Lost.Season01.Episode19;2;16
21;with;;ADP;IN;prep;[63, 67];with;john_locke;;;Lost.Season01.Episode19;2;17
22;my;john_locke;DET;PRP$;poss;[68, 70];my;john_locke;;3;Lost.Season01.Episode19;2;18
23;brother;;NOUN;NN;pobj;[71, 78];brother;john_locke;;;Lost.Season01.Episode19;2;19
24;.;;PUNCT;.;punct;[79, 80];.;john_locke;;;Lost.Season01.Episode19;2;20
25;It;;PRON;PRP;nsubjpass;[81, 83];It;john_locke;;;Lost.Season01.Episode19;2;21
26;'s;;AUX;VBZ;auxpass;[84, 86];'s;john_locke;;;Lost.Season01.Episode19;2;22
27;called;;VERB;VBN;ROOT;[87, 93];called;john_locke;;;Lost.Season01.Episode19;2;23
28;Mouse;;PROPN;NNP;compound;[94, 99];Mouse;john_locke;;;Lost.Season01.Episode19;2;24
29;Trap;;PROPN;NNP;oprd;[100, 104];Trap;john_locke;;;Lost.Season01.Episode19;2;25
30;.;;PUNCT;.;punct;[105, 106];.;john_locke;;;Lost.Season01.Episode19;2;26
31;;;;;;;;;;;;;
32;kid How;;ADV;WRB;advmod;[0, 3];How;kid;;;Lost.Season01.Episode19;3;1
33;do;;AUX;VBP;aux;[4, 6];do;kid;;;Lost.Season01.Episode19;3;2
34;you;john_locke;PRON;PRP;nsubj;[7, 10];you;kid;;4;Lost.Season01.Episode19;3;3
35;play;;VERB;VB;ROOT;[11, 15];play;kid;;;Lost.Season01.Episode19;3;4
36;?;;PUNCT;.;punct;[16, 17];?;kid;;;Lost.Season01.Episode19;3;5
37;;;;;;;;;;;;;
38;john_locke Well;;INTJ;UH;intj;[0, 4];Well;john_locke;;;Lost.Season01.Episode19;4;1
39;,;;PUNCT;,;punct;[5, 6];,;john_locke;;;Lost.Season01.Episode19;4;2
40;you;emily_locke;PRON;PRP;nsubj;[7, 10];you;john_locke;;5;Lost.Season01.Episode19;4;3
41;start;;VERB;VBP;ROOT;[11, 16];start;john_locke;;;Lost.Season01.Episode19;4;4
42;with;;ADP;IN;prep;[17, 21];with;john_locke;;;Lost.Season01.Episode19;4;5
43;all;;DET;PDT;predet;[22, 25];all;john_locke;;;Lost.Season01.Episode19;4;6
44;these;;DET;DT;det;[26, 31];these;john_locke;;;Lost.Season01.Episode19;4;7
45;parts;;NOUN;NNS;pobj;[32, 37];part;john_locke;;;Lost.Season01.Episode19;4;8
46;off;;ADP;IN;prep;[38, 41];off;john_locke;;;Lost.Season01.Episode19;4;9
47;the;;DET;DT;det;[42, 45];the;john_locke;;;Lost.Season01.Episode19;4;10
48;board;;NOUN;NN;pobj;[46, 51];board;john_locke;;;Lost.Season01.Episode19;4;11
49;.;;PUNCT;.;punct;[52, 53];.;john_locke;;;Lost.Season01.Episode19;4;12
50;And;;CCONJ;CC;cc;[54, 57];And;john_locke;;;Lost.Season01.Episode19;4;13
51;then;;ADV;RB;advmod;[58, 62];then;john_locke;;;Lost.Season01.Episode19;4;14
52;,;;PUNCT;,;punct;[63, 64];,;john_locke;;;Lost.Season01.Episode19;4;15
