;Unnamed: 0;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord;labelDoccano
0;0;michael_scott All;;DET;DT;advmod;[0, 3];All;michael_scott;;;TheOffice.Season01.Episode01;1.0;1.0;
1;1;right;;ADJ;JJ;amod;[4, 9];right;michael_scott;;;TheOffice.Season01.Episode01;1.0;2.0;
2;2;Jim;jim_halpert;PROPN;NNP;ROOT;[10, 13];Jim;michael_scott;PERSON;1.0;TheOffice.Season01.Episode01;1.0;3.0;jim_halpert
3;3;.;;PUNCT;.;punct;[14, 15];.;michael_scott;;;TheOffice.Season01.Episode01;1.0;4.0;
4;4;Your;;DET;PRP$;poss;[16, 20];Your;michael_scott;;;TheOffice.Season01.Episode01;1.0;5.0;jim_halpert
5;5;quarterlies;;NOUN;NNS;nsubj;[21, 32];quarterly;michael_scott;;;TheOffice.Season01.Episode01;1.0;6.0;
6;6;look;;VERB;VBP;ROOT;[33, 37];look;michael_scott;;;TheOffice.Season01.Episode01;1.0;7.0;
7;7;very;;ADV;RB;advmod;[38, 42];very;michael_scott;;;TheOffice.Season01.Episode01;1.0;8.0;
8;8;good;;ADJ;JJ;acomp;[43, 47];good;michael_scott;;;TheOffice.Season01.Episode01;1.0;9.0;
9;9;.;;PUNCT;.;punct;[48, 49];.;michael_scott;;;TheOffice.Season01.Episode01;1.0;10.0;
10;10;How;;ADV;WRB;advmod;[50, 53];How;michael_scott;;;TheOffice.Season01.Episode01;1.0;11.0;
11;11;are;;AUX;VBP;ROOT;[54, 57];are;michael_scott;;;TheOffice.Season01.Episode01;1.0;12.0;
12;12;things;;NOUN;NNS;nsubj;[58, 64];thing;michael_scott;;;TheOffice.Season01.Episode01;1.0;13.0;
13;13;at;;ADP;IN;prep;[65, 67];at;michael_scott;;;TheOffice.Season01.Episode01;1.0;14.0;
14;14;the;;DET;DT;det;[68, 71];the;michael_scott;;;TheOffice.Season01.Episode01;1.0;15.0;
15;15;library;;NOUN;NN;pobj;[72, 79];library;michael_scott;;;TheOffice.Season01.Episode01;1.0;16.0;
16;16;?;;PUNCT;.;punct;[80, 81];?;michael_scott;;;TheOffice.Season01.Episode01;1.0;17.0;
17;17;;;;;;;;;;;;;;
18;18;jim_halpert Oh;;INTJ;UH;intj;[0, 2];Oh;jim_halpert;;;TheOffice.Season01.Episode01;2.0;1.0;
19;19;,;;PUNCT;,;punct;[3, 4];,;jim_halpert;;;TheOffice.Season01.Episode01;2.0;2.0;
20;20;I;jim_halpert;PRON;PRP;nsubj;[5, 6];I;jim_halpert;;2.0;TheOffice.Season01.Episode01;2.0;3.0;jim_halpert
21;21;told;;VERB;VBD;ROOT;[7, 11];told;jim_halpert;;;TheOffice.Season01.Episode01;2.0;4.0;
22;22;you;michael_scott;PRON;PRP;dobj;[12, 15];you;jim_halpert;;3.0;TheOffice.Season01.Episode01;2.0;5.0;michael_scott
23;23;.;;PUNCT;.;punct;[16, 17];.;jim_halpert;;;TheOffice.Season01.Episode01;2.0;6.0;
24;24;I;jim_halpert;PRON;PRP;nsubj;[18, 19];I;jim_halpert;;4.0;TheOffice.Season01.Episode01;2.0;7.0;jim_halpert
25;25;could;;VERB;MD;aux;[20, 25];could;jim_halpert;;;TheOffice.Season01.Episode01;2.0;8.0;
26;26;n't;;PART;RB;neg;[26, 29];n't;jim_halpert;;;TheOffice.Season01.Episode01;2.0;9.0;
27;27;close;;VERB;VB;ROOT;[30, 35];close;jim_halpert;;;TheOffice.Season01.Episode01;2.0;10.0;
28;28;it;;PRON;PRP;dobj;[36, 38];it;jim_halpert;;;TheOffice.Season01.Episode01;2.0;11.0;
29;29;.;;PUNCT;.;punct;[39, 40];.;jim_halpert;;;TheOffice.Season01.Episode01;2.0;12.0;
30;30;So;;ADV;RB;ROOT;[41, 43];So;jim_halpert;;;TheOffice.Season01.Episode01;2.0;13.0;
31;31;...;;PUNCT;NFP;punct;[44, 47];...;jim_halpert;;;TheOffice.Season01.Episode01;2.0;14.0;
32;32;.;;PUNCT;.;punct;[48, 49];.;jim_halpert;;;TheOffice.Season01.Episode01;2.0;15.0;
33;33;;;;;;;;;;;;;;
34;34;michael_scott So;;ADV;RB;advmod;[0, 2];So;michael_scott;;;TheOffice.Season01.Episode01;3.0;1.0;
35;35;you;jim_halpert;PRON;PRP;nsubj;[3, 6];you;michael_scott;;5.0;TheOffice.Season01.Episode01;3.0;2.0;jim_halpert
36;36;'ve;;AUX;VB;aux;[7, 10];'ve;michael_scott;;;TheOffice.Season01.Episode01;3.0;3.0;
37;37;come;;VERB;VBN;ROOT;[11, 15];come;michael_scott;;;TheOffice.Season01.Episode01;3.0;4.0;
38;38;to;;ADP;IN;prep;[16, 18];to;michael_scott;;;TheOffice.Season01.Episode01;3.0;5.0;
39;39;the;;DET;DT;det;[19, 22];the;michael_scott;;;TheOffice.Season01.Episode01;3.0;6.0;
40;40;master;;NOUN;NN;pobj;[23, 29];master;michael_scott;;;TheOffice.Season01.Episode01;3.0;7.0;
41;41;for;;ADP;IN;prep;[30, 33];for;michael_scott;;;TheOffice.Season01.Episode01;3.0;8.0;
42;42;guidance;;NOUN;NN;pobj;[34, 42];guidance;michael_scott;;;TheOffice.Season01.Episode01;3.0;9.0;
43;43;?;;PUNCT;.;punct;[43, 44];?;michael_scott;;;TheOffice.Season01.Episode01;3.0;10.0;
44;44;Is;;AUX;VBZ;ROOT;[45, 47];Is;michael_scott;;;TheOffice.Season01.Episode01;3.0;11.0;
45;45;this;;DET;DT;nsubj;[48, 52];this;michael_scott;;;TheOffice.Season01.Episode01;3.0;12.0;
46;46;what;;PRON;WP;dobj;[53, 57];what;michael_scott;;;TheOffice.Season01.Episode01;3.0;13.0;
47;47;you;jim_halpert;PRON;PRP;nsubj;[58, 61];you;michael_scott;;6.0;TheOffice.Season01.Episode01;3.0;14.0;jim_halpert
48;48;'re;;AUX;VBP;aux;[62, 65];'re;michael_scott;;;TheOffice.Season01.Episode01;3.0;15.0;
49;49;saying;;VERB;VBG;ccomp;[66, 72];saying;michael_scott;;;TheOffice.Season01.Episode01;3.0;16.0;
50;50;,;;PUNCT;,;punct;[73, 74];,;michael_scott;;;TheOffice.Season01.Episode01;3.0;17.0;
51;51;grasshopper;;NOUN;NN;npadvmod;[75, 86];grasshopper;michael_scott;;;TheOffice.Season01.Episode01;3.0;18.0;
52;52;?;;PUNCT;.;punct;[87, 88];?;michael_scott;;;TheOffice.Season01.Episode01;3.0;19.0;
53;53;;;;;;;;;;;;;;
54;54;jim_halpert Actually;;ADV;RB;advmod;[0, 8];Actually;jim_halpert;;;TheOffice.Season01.Episode01;4.0;1.0;
55;55;,;;PUNCT;,;punct;[9, 10];,;jim_halpert;;;TheOffice.Season01.Episode01;4.0;2.0;
56;56;you;michael_scott;PRON;PRP;nsubj;[11, 14];you;jim_halpert;;7.0;TheOffice.Season01.Episode01;4.0;3.0;michael_scott
57;57;called;;VERB;VBD;ROOT;[15, 21];called;jim_halpert;;;TheOffice.Season01.Episode01;4.0;4.0;
58;58;me;jim_halpert;PRON;PRP;dobj;[22, 24];me;jim_halpert;;8.0;TheOffice.Season01.Episode01;4.0;5.0;jim_halpert
59;59;in;;ADP;RP;prep;[25, 27];in;jim_halpert;;;TheOffice.Season01.Episode01;4.0;6.0;
60;60;here;;ADV;RB;pcomp;[28, 32];here;jim_halpert;;;TheOffice.Season01.Episode01;4.0;7.0;
61;61;,;;PUNCT;,;punct;[33, 34];,;jim_halpert;;;TheOffice.Season01.Episode01;4.0;8.0;
62;62;but;;CCONJ;CC;ROOT;[35, 38];but;jim_halpert;;;TheOffice.Season01.Episode01;4.0;9.0;
63;63;yeah;;INTJ;UH;ROOT;[39, 43];yeah;jim_halpert;;;TheOffice.Season01.Episode01;4.0;10.0;
64;64;.;;PUNCT;.;punct;[44, 45];.;jim_halpert;;;TheOffice.Season01.Episode01;4.0;11.0;
65;65;;;;;;;;;;;;;;
66;66;michael_scott All;;ADV;RB;advmod;[0, 3];All;michael_scott;;;TheOffice.Season01.Episode01;5.0;1.0;
67;67;right;;ADV;RB;ROOT;[4, 9];right;michael_scott;;;TheOffice.Season01.Episode01;5.0;2.0;
68;68;.;;PUNCT;.;punct;[10, 11];.;michael_scott;;;TheOffice.Season01.Episode01;5.0;3.0;
69;69;Well;;INTJ;UH;intj;[12, 16];Well;michael_scott;;;TheOffice.Season01.Episode01;5.0;4.0;
70;70;,;;PUNCT;,;punct;[17, 18];,;michael_scott;;;TheOffice.Season01.Episode01;5.0;5.0;
71;71;let;;VERB;VB;ROOT;[19, 22];let;michael_scott;;;TheOffice.Season01.Episode01;5.0;6.0;
72;72;me;michael_scott;PRON;PRP;nsubj;[23, 25];me;michael_scott;;9.0;TheOffice.Season01.Episode01;5.0;7.0;michael_scott
73;73;show;;VERB;VB;ccomp;[26, 30];show;michael_scott;;;TheOffice.Season01.Episode01;5.0;8.0;
74;74;you;michael_scott;PRON;PRP;dobj;[31, 34];you;michael_scott;;10.0;TheOffice.Season01.Episode01;5.0;9.0;jim_halpert
75;75;how;;ADV;WRB;advmod;[35, 38];how;michael_scott;;;TheOffice.Season01.Episode01;5.0;10.0;
76;76;it;;PRON;PRP;nsubjpass;[39, 41];it;michael_scott;;;TheOffice.Season01.Episode01;5.0;11.0;
77;77;'s;;AUX;VBZ;auxpass;[42, 44];'s;michael_scott;;;TheOffice.Season01.Episode01;5.0;12.0;
78;78;done;;VERB;VBN;ccomp;[45, 49];done;michael_scott;;;TheOffice.Season01.Episode01;5.0;13.0;
79;79;.;;PUNCT;.;punct;[50, 51];.;michael_scott;;;TheOffice.Season01.Episode01;5.0;14.0;
80;80;;;;;;;;;;;;;;
81;81;michael_scott Yes;;INTJ;UH;intj;[0, 3];Yes;michael_scott;;;TheOffice.Season01.Episode01;6.0;1.0;
82;82;,;;PUNCT;,;punct;[4, 5];,;michael_scott;;;TheOffice.Season01.Episode01;6.0;2.0;
83;83;I;michael_scott;PRON;PRP;nsubj;[6, 7];I;michael_scott;;11.0;TheOffice.Season01.Episode01;6.0;3.0;michael_scott
84;84;'d;;VERB;MD;aux;[8, 10];'d;michael_scott;;;TheOffice.Season01.Episode01;6.0;4.0;
85;85;like;;VERB;VB;ROOT;[11, 15];like;michael_scott;;;TheOffice.Season01.Episode01;6.0;5.0;
86;86;to;;PART;TO;aux;[16, 18];to;michael_scott;;;TheOffice.Season01.Episode01;6.0;6.0;
87;87;speak;;VERB;VB;xcomp;[19, 24];speak;michael_scott;;;TheOffice.Season01.Episode01;6.0;7.0;
88;88;to;;ADP;IN;prep;[25, 27];to;michael_scott;;;TheOffice.Season01.Episode01;6.0;8.0;
89;89;your;michael_scott;DET;PRP$;poss;[28, 32];your;michael_scott;;12.0;TheOffice.Season01.Episode01;6.0;9.0;jim_halpert
90;90;office;;NOUN;NN;compound;[33, 39];office;michael_scott;;;TheOffice.Season01.Episode01;6.0;10.0;
91;91;manager;;NOUN;NN;pobj;[40, 47];manager;michael_scott;;;TheOffice.Season01.Episode01;6.0;11.0;
92;92;,;;PUNCT;,;punct;[48, 49];,;michael_scott;;;TheOffice.Season01.Episode01;6.0;12.0;
93;93;please;;INTJ;UH;intj;[50, 56];please;michael_scott;;;TheOffice.Season01.Episode01;6.0;13.0;
94;94;.;;PUNCT;.;punct;[57, 58];.;michael_scott;;;TheOffice.Season01.Episode01;6.0;14.0;
95;95;Yes;;INTJ;UH;ROOT;[59, 62];Yes;michael_scott;;;TheOffice.Season01.Episode01;6.0;15.0;
96;96;,;;PUNCT;,;punct;[63, 64];,;michael_scott;;;TheOffice.Season01.Episode01;6.0;16.0;
97;97;hello;;INTJ;UH;intj;[65, 70];hello;michael_scott;;;TheOffice.Season01.Episode01;6.0;17.0;
98;98;.;;PUNCT;.;punct;[71, 72];.;michael_scott;;;TheOffice.Season01.Episode01;6.0;18.0;
