	idSent	idChar	label
0	1	[0, 2]	multiple_persons
1	1	[39, 40]	buffy_summers
2	1	[44, 49]	buffy_summers
3	1	[56, 59]	UNKNOWN
4	2	[96, 98]	rupert_giles
5	3	[0, 5]	rupert_giles
6	3	[35, 37]	buffy_summers
7	4	[0, 1]	rupert_giles
8	4	[21, 25]	buffy_summers
9	5	[21, 22]	buffy_summers
10	5	[34, 37]	rupert_giles
11	6	[0, 1]	rupert_giles
12	7	[15, 18]	rupert_giles
13	8	[13, 14]	rupert_giles
14	8	[19, 20]	rupert_giles
15	9		
16	10	[6, 7]	rupert_giles
17	10	[24, 26]	rupert_giles
18	11	[740, 742]	the_master
19	11	[155, 161]	buffy_summers
20	11	[219, 222]	buffy_summers
21	11	[703, 709]	buffy_summers
22	11	[715, 718]	multiple_persons
23	11	[748, 751]	multiple_persons
24	11	[776, 779]	multiple_persons
25	11	[106, 114]	UNKNOWN
26	11	[176, 179]	UNKNOWN
27	11	[196, 199]	UNKNOWN
28	11	[206, 208]	UNKNOWN
29	11	[375, 378]	UNKNOWN
30	11	[389, 392]	UNKNOWN
31	11	[396, 399]	UNKNOWN
32	11	[529, 536]	UNKNOWN
33	11	[582, 585]	UNKNOWN
34	11	[597, 599]	UNKNOWN
35	11	[554, 556]	UNKNOWN
36	11	[672, 674]	the_master
37	11	[733, 736]	UNKNOWN
38	11	[655, 663]	UNKNOWN
39	12	[28, 29]	rupert_giles
40	12	[126, 127]	rupert_giles
41	13	[73, 75]	multiple_persons
42	14	[4, 6]	rupert_giles
43	14	[18, 19]	rupert_giles
44	14	[22, 23]	rupert_giles
45	15	[83, 86]	rupert_giles
46	16	[35, 38]	buffy_summers
47	16	[18, 26]	UNKNOWN
48	17	[25, 31]	buffy_summers
49	17	[44, 51]	rupert_giles
50	18	[5, 9]	owen_thurman
51	19	[8, 11]	owen_thurman
52	20		
53	21		
54	22	[29, 31]	multiple_persons
55	23	[0, 1]	rupert_giles
56	24	[0, 1]	owen_thurman
57	24	[7, 9]	owen_thurman
58	24	[47, 48]	owen_thurman
59	24	[54, 57]	UNKNOWN
60	24	[10, 15]	UNKNOWN
61	24	[18, 27]	UNKNOWN
62	25	[0, 1]	buffy_summers
63	25	[71, 72]	buffy_summers
64	25	[146, 149]	UNKNOWN
65	25	[124, 129]	UNKNOWN
66	25	[130, 137]	UNKNOWN
67	26	[0, 9]	UNKNOWN
68	27	[0, 3]	UNKNOWN
69	28		
70	29	[0, 1]	owen_thurman
71	29	[16, 17]	owen_thurman
72	29	[26, 29]	buffy_summers
73	30		
74	31	[0, 1]	owen_thurman
75	31	[4, 5]	owen_thurman
76	31	[23, 24]	owen_thurman
77	31	[34, 35]	owen_thurman
78	31	[42, 45]	buffy_summers
79	32		
80	33	[4, 7]	buffy_summers
81	33	[125, 126]	owen_thurman
82	33	[140, 143]	buffy_summers
83	34	[10, 11]	buffy_summers
84	34	[30, 33]	owen_thurman
85	34	[59, 60]	buffy_summers
86	35	[0, 3]	buffy_summers
87	36	[12, 13]	buffy_summers
88	36	[31, 32]	buffy_summers
89	36	[40, 41]	buffy_summers
90	37		
91	38		
