	idSent	idChar	label
0	1	[18, 23]	buffy_summers
1	1	[32, 35]	buffy_summers
2	2		
3	3	[3, 6]	buffy_summers
4	3	[58, 61]	buffy_summers
5	4		
6	5	[5, 8]	buffy_summers
7	5	[25, 29]	buffy_summers
8	5	[50, 53]	buffy_summers
9	6	[10, 13]	buffy_summers
10	6	[25, 28]	multiple_persons
11	7	[6, 11]	buffy_summers
12	8	[0, 3]	buffy_summers
13	9		
14	10	[0, 2]	multiple_persons
15	11		
16	12	[4, 5]	buffy_summers
17	12	[30, 31]	buffy_summers
18	13	[11, 14]	buffy_summers
19	14	[5, 6]	buffy_summers
20	15		
21	16		
22	17	[0, 1]	xander_harris
23	17	[19, 22]	buffy_summers
24	18	[36, 37]	buffy_summers
25	18	[42, 44]	multiple_persons
26	18	[69, 71]	buffy_summers
27	19	[0, 5]	buffy_summers
28	20	[0, 3]	xander_harris
29	20	[11, 14]	xander_harris
30	21		
31	22	[0, 5]	lance
32	23	[6, 10]	kyle_dufours
33	24		
34	25		
35	26	[0, 1]	kyle_dufours
36	27	[11, 15]	lance
37	27	[35, 39]	lance
38	27	[54, 57]	lance
39	27	[80, 88]	lance
40	28	[47, 49]	lance
41	29	[24, 25]	principal_bob_flutie
42	29	[53, 56]	multiple_persons
43	29	[73, 76]	multiple_persons
44	30		
45	31	[4, 5]	principal_bob_flutie
46	31	[32, 33]	principal_bob_flutie
47	31	[40, 41]	principal_bob_flutie
48	31	[52, 53]	principal_bob_flutie
49	31	[71, 76]	lance
50	31	[10, 13]	kyle_dufours
51	32	[40, 42]	multiple_persons
52	33	[10, 11]	principal_bob_flutie
53	33	[28, 31]	multiple_persons
54	34	[0, 3]	lance
55	35	[12, 17]	lance
56	36	[52, 54]	multiple_persons
57	37		
58	38	[10, 12]	multiple_persons
59	39	[4, 5]	lance
60	40	[14, 16]	kyle_dufours
61	41	[9, 13]	kyle_dufours
62	41	[38, 43]	lance
63	41	[18, 21]	kyle_dufours
64	42	[18, 21]	lance
65	43		
66	44		
67	45	[35, 38]	multiple_persons
68	45	[60, 63]	multiple_persons
69	45	[68, 72]	multiple_persons
70	46	[14, 15]	buffy_summers
71	46	[34, 39]	lance
72	47	[0, 1]	xander_harris
73	48	[0, 3]	willow_rosenberg
74	48	[17, 19]	multiple_persons
75	49	[0, 4]	kyle_dufours
76	50	[11, 13]	multiple_persons
77	51	[18, 20]	multiple_persons
78	52	[29, 32]	multiple_persons
79	52	[48, 51]	multiple_persons
80	53	[9, 11]	multiple_persons
81	54	[0, 3]	multiple_persons
82	55		
83	56		
84	57	[93, 97]	multiple_persons
85	58	[9, 12]	Zookeeper
86	59	[25, 27]	Zookeeper
87	59	[225, 228]	UNKNOWN
88	60		
89	61	[0, 1]	lance
90	62	[11, 13]	multiple_persons
91	63		
92	64	[0, 1]	kyle_dufours
93	65		
94	66		
95	67		
96	68		
97	69		
98	70		
99	71	[11, 14]	multiple_persons
100	71	[32, 36]	multiple_persons
101	72	[13, 16]	xander_harris
102	72	[33, 35]	kyle_dufours
103	73	[0, 1]	willow_rosenberg
104	73	[10, 16]	xander_harris
105	74	[33, 35]	multiple_persons
106	74	[19, 22]	xander_harris
107	75	[4, 6]	xander_harris
108	76		
109	77	[0, 1]	willow_rosenberg
110	77	[10, 12]	xander_harris
111	78	[0, 1]	buffy_summers
112	78	[43, 44]	buffy_summers
113	78	[103, 106]	willow_rosenberg
114	78	[69, 72]	xander_harris
115	79		
116	80	[7, 8]	buffy_summers
117	80	[38, 41]	xander_harris
118	80	[51, 54]	xander_harris
119	80	[63, 66]	xander_harris
120	81		
121	82	[0, 3]	willow_rosenberg
122	82	[17, 21]	willow_rosenberg
123	83	[9, 11]	willow_rosenberg
124	83	[29, 32]	buffy_summers
125	83	[43, 44]	willow_rosenberg
126	83	[0, 2]	xander_harris
127	84	[0, 1]	buffy_summers
128	85	[27, 30]	buffy_summers
129	86		
130	87	[71, 74]	buffy_summers
131	88		
132	89	[10, 15]	angel
133	89	[23, 27]	buffy_summers
134	89	[38, 41]	buffy_summers
135	89	[47, 49]	angel
136	90	[0, 1]	buffy_summers
137	90	[219, 220]	buffy_summers
138	90	[223, 224]	buffy_summers
139	90	[32, 35]	angel
140	90	[90, 92]	angel
141	90	[127, 129]	angel
142	90	[157, 159]	angel
143	90	[169, 171]	angel
144	91	[6, 8]	angel
145	92	[0, 5]	angel
146	93	[0, 6]	xander_harris
147	94		
148	95	[0, 3]	boy
149	96	[6, 7]	xander_harris
150	96	[18, 19]	xander_harris
151	96	[41, 43]	multiple_persons
152	97	[0, 6]	xander_harris
153	97	[9, 12]	xander_harris
154	97	[24, 26]	willow_rosenberg
155	97	[35, 38]	xander_harris
156	97	[64, 66]	multiple_persons
157	98		
158	99	[18, 20]	buffy_summers
159	100	[6, 7]	xander_harris
160	101		
161	102	[16, 19]	xander_harris
162	103	[25, 26]	willow_rosenberg
163	104	[11, 14]	willow_rosenberg
164	104	[50, 51]	xander_harris
165	105	[7, 9]	multiple_persons
166	106	[0, 1]	xander_harris
167	107		
168	108	[0, 3]	buffy_summers
169	109	[7, 8]	buffy_summers
170	109	[11, 12]	buffy_summers
171	109	[24, 25]	buffy_summers
172	110		
173	111		
174	112		
175	113	[9, 10]	kyle_dufours
