	idSent	idChar	label
0	1	[4, 5]	xander_harris
1	2	[0, 3]	buffy_summers
2	3	[10, 13]	xander_harris
3	4	[0, 3]	xander_harris
4	4	[9, 13]	xander_harris
5	4	[26, 29]	xander_harris
6	5	[11, 13]	xander_harris
7	5	[28, 31]	buffy_summers
8	5	[37, 40]	buffy_summers
9	6	[0, 3]	buffy_summers
10	7	[0, 6]	xander_harris
11	8	[0, 3]	xander_harris
12	9	[38, 40]	multiple_persons
13	9	[86, 88]	multiple_persons
14	10	[9, 12]	multiple_persons
15	10	[31, 34]	multiple_persons
16	11	[5, 12]	buffy_summers
17	12		
18	13		
19	14		
20	15		
21	16		
22	17		
23	18		
24	19		
25	20		
26	21		
27	22	[6, 9]	UNKNOWN
28	23	[45, 52]	buffy_summers
29	23	[83, 92]	willow_rosenberg
30	23	[112, 115]	multiple_persons
31	24	[64, 65]	dr_gregory
32	24	[70, 73]	buffy_summers
33	25	[0, 1]	dr_gregory
34	25	[9, 12]	buffy_summers
35	25	[35, 39]	buffy_summers
36	26		
37	27	[57, 66]	principal_bob_flutie
38	27	[81, 83]	dr_gregory
39	27	[84, 88]	buffy_summers
40	27	[67, 73]	principal_bob_flutie
41	28	[19, 20]	buffy_summers
42	29	[24, 27]	buffy_summers
43	30	[25, 27]	buffy_summers
44	30	[0, 9]	buffy_summers
45	30	[10, 14]	buffy_summers
46	31	[4, 5]	dr_gregory
47	32	[0, 3]	dr_gregory
48	33	[0, 3]	buffy_summers
49	33	[33, 36]	buffy_summers
50	33	[50, 54]	buffy_summers
51	33	[75, 78]	buffy_summers
52	33	[99, 102]	buffy_summers
53	34		
54	35	[21, 22]	dr_gregory
55	35	[34, 37]	buffy_summers
56	35	[104, 105]	dr_gregory
57	35	[120, 121]	dr_gregory
58	35	[127, 130]	buffy_summers
59	35	[164, 165]	dr_gregory
60	36		
61	37	[61, 70]	principal_bob_flutie
62	37	[112, 115]	buffy_summers
63	38		
64	39		
65	40	[27, 28]	blayne_moll
66	40	[38, 41]	boy
67	40	[18, 24]	UNKNOWN
68	40	[53, 56]	UNKNOWN
69	41	[6, 12]	UNKNOWN
70	42	[46, 49]	UNKNOWN
71	42	[57, 59]	blayne_moll
72	42	[122, 124]	blayne_moll
73	43		
74	44	[0, 6]	xander_harris
75	44	[24, 27]	xander_harris
76	45		
77	46		
78	47	[4, 6]	multiple_persons
79	48		
80	49		
81	50	[9, 12]	xander_harris
82	51	[10, 12]	xander_harris
83	51	[20, 26]	blayne_moll
84	51	[53, 55]	xander_harris
85	51	[68, 69]	xander_harris
86	51	[90, 93]	blayne_moll
