	idSent	idChar	label
0	1	[6, 9]	jim_halpert
1	2	[44, 48]	ryan_howard
2	3	[0, 7]	michael_scott
3	4	[19, 21]	multiple_persons
4	4	[108, 110]	michael_scott
5	4	[128, 129]	michael_scott
6	4	[147, 148]	michael_scott
7	4	[196, 197]	michael_scott
8	4	[233, 234]	michael_scott
9	4	[288, 289]	michael_scott
10	4	[321, 322]	michael_scott
11	4	[342, 345]	multiple_persons
12	4	[467, 470]	multiple_persons
13	5	[0, 3]	pam_beesly
14	5	[6, 9]	pam_beesly
15	5	[22, 27]	pam_beesly
16	6	[0, 7]	michael_scott
17	6	[14, 15]	dwight_schrute
18	6	[24, 27]	michael_scott
19	6	[54, 58]	michael_scott
20	6	[68, 69]	dwight_schrute
21	6	[76, 77]	dwight_schrute
22	7	[21, 23]	michael_scott
23	7	[37, 43]	dwight_schrute
24	7	[63, 67]	dwight_schrute
25	8		
26	9	[5, 6]	michael_scott
27	9	[23, 25]	michael_scott
28	9	[11, 14]	dwight_schrute
29	10	[0, 1]	dwight_schrute
30	11	[0, 1]	michael_scott
31	11	[14, 17]	dwight_schrute
32	12	[0, 7]	michael_scott
33	12	[10, 11]	dwight_schrute
34	13	[0, 1]	michael_scott
35	13	[14, 17]	dwight_schrute
36	13	[30, 34]	todd_packer
37	13	[35, 41]	todd_packer
38	13	[44, 50]	dwight_schrute
39	13	[78, 79]	michael_scott
40	13	[135, 138]	dwight_schrute
41	13	[178, 179]	michael_scott
42	14	[0, 1]	dwight_schrute
43	15	[106, 108]	multiple_persons
44	15	[176, 177]	michael_scott
45	15	[218, 219]	michael_scott
46	15	[268, 269]	michael_scott
47	16	[16, 19]	michael_scott
48	17		
49	18		
50	19		
51	20		
52	21	[3, 5]	multiple_persons
53	21	[45, 46]	dwight_schrute
54	21	[79, 82]	jim_halpert
55	22	[60, 61]	jim_halpert
56	22	[100, 107]	phyllis_vance
57	22	[0, 3]	UNKNOWN
58	22	[114, 117]	phyllis_vance
59	23	[5, 7]	phyllis_vance
60	24	[0, 2]	pam_beesly
61	24	[24, 26]	multiple_persons
62	24	[46, 47]	pam_beesly
63	24	[65, 71]	dwight_schrute
64	24	[86, 88]	pam_beesly
65	24	[102, 103]	pam_beesly
66	24	[128, 129]	pam_beesly
67	24	[3, 9]	roy_anderson
68	24	[122, 125]	dwight_schrute
69	25	[49, 52]	multiple_persons
70	25	[73, 74]	michael_scott
71	25	[140, 141]	michael_scott
72	25	[121, 124]	multiple_persons
73	26		
74	27	[9, 11]	multiple_persons
75	27	[92, 96]	ryan_howard
76	27	[99, 101]	ryan_howard
77	27	[29, 34]	UNKNOWN
78	28		
79	29	[26, 31]	UNKNOWN
80	29	[32, 34]	UNKNOWN
81	29	[35, 36]	UNKNOWN
82	29	[37, 41]	UNKNOWN
83	30	[10, 12]	darryl_philbin
84	31	[30, 35]	UNKNOWN
85	31	[36, 38]	UNKNOWN
86	31	[41, 45]	UNKNOWN
87	31	[39, 40]	UNKNOWN
88	31	[11, 17]	darryl_philbin
89	31	[20, 26]	darryl_philbin
90	32	[0, 6]	darryl_philbin
91	32	[7, 13]	darryl_philbin
92	33	[0, 6]	darryl_philbin
93	33	[7, 14]	darryl_philbin
94	33	[22, 27]	UNKNOWN
95	33	[35, 39]	UNKNOWN
96	33	[47, 52]	UNKNOWN
97	33	[60, 66]	UNKNOWN
98	33	[67, 73]	UNKNOWN
99	34	[12, 17]	lonny
100	34	[32, 35]	roy_anderson
101	34	[38, 41]	roy_anderson
102	34	[48, 51]	pam_beesly
103	34	[54, 57]	ryan_howard
104	35		
105	36	[0, 3]	ryan_howard
106	36	[41, 42]	michael_scott
107	36	[50, 51]	michael_scott
108	36	[61, 64]	pam_beesly
109	37	[10, 11]	pam_beesly
110	38	[0, 3]	pam_beesly
111	38	[25, 28]	pam_beesly
112	38	[61, 64]	pam_beesly
113	38	[72, 75]	pam_beesly
